DENOM_CIA,CNPJ_CIA,ano,lucro_liquido,ativo_total,ROA
ROMI S.A.,56.720.428/0001-63,2021,204148.0,,
ROMI S.A.,56.720.428/0001-63,2021,204148.0,1954520.0,10.444917422180382
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2021,,,
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2021,,1266760.0,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,2021,-188871.0,,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,2021,-188871.0,1266760.0,-14.909769806435316
RUMO MALHA NORTE S.A.,24.962.466/0001-36,2021,,,
RUMO S.A.,02.387.241/0001-60,2021,155741.0,48174554.0,0.32328477810090367
SAFIRA HOLDING S.A.,13.522.948/0001-59,2021,16381.0,304841.0,5.373621002424215
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,2021,271732.0,4752317.0,5.7178845603102655
SAO MARTINHO S.A.,51.466.860/0001-56,2021,927124.0,12417856.0,7.466055331934916
SENDAS DISTRIBUIDORA S.A.,06.057.223/0001-71,2021,,,
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,01.599.101/0001-93,2021,-17861.0,1982172.0,-0.9010822471511049
SER EDUCACIONAL S.A.,04.986.320/0001-13,2021,52483.0,3092589.0,1.6970570612519154
SLC AGRICOLA S.A.,89.096.457/0001-55,2021,1130759.0,12866343.0,8.788503462094862
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07.594.978/0001-78,2021,-633017.0,11654472.0,-5.431537353215143
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,2021,-153576.0,3196192.0,-4.8049679118150594
SUZANO S.A.,16.404.287/0001-55,2021,8635532.0,118975152.0,7.25826515439123
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2021,-64548.0,541294.0,-11.924758079712689
TAURUS ARMAS S.A.,92.781.335/0001-02,2021,635060.0,2093620.0,30.333107249644158
TC S.A.,26.345.998/0001-50,2021,1201.0,646582.0,0.1857459688021009
TECHNOS S.A.,09.295.063/0001-97,2021,28081.0,642730.0,4.36901965055311
TECNISA S.A.,08.065.557/0001-12,2021,-185641.0,1556408.0,-11.927528000370083
TEGMA GESTAO LOGISTICA S.A.,02.351.144/0001-18,2021,107785.0,1044778.0,10.316545715931998
TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.,40.337.136/0001-06,2021,38024.0,1008081.0,3.7719191215785237
TIM S.A.,02.421.421/0001-11,2021,,,
TOTVS S.A.,53.113.791/0001-22,2021,374037.0,9945025.0,3.7610463523218893
TPI - TRIUNFO PARTICIP. E INVEST. S.A.,03.014.553/0001-91,2021,4984.0,3158604.0,0.157791226757137
TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.,07.859.971/0001-30,2021,2213714.0,15895635.0,13.926552792637729
TRISUL S.A.,08.811.643/0001-27,2021,131965.0,2340065.0,5.639373265272546
TRÊS TENTOS AGROINDUSTRIAL S/A,94.813.102/0001-70,2021,,,
ULTRAPAR PARTICIPACOES S.A.,33.256.439/0001-39,2021,883878.0,39010357.0,2.2657521437191668
UNICASA INDÚSTRIA DE MÓVEIS S.A.,90.441.460/0001-48,2021,25938.0,288027.0,9.005405743211574
UNIFIQUE TELECOMUNICAÇÕES S.A.,02.255.187/0001-08,2021,80539.0,1617617.0,4.9788670618570405
USINAS SID DE MINAS GERAIS S.A.-USIMINAS,60.894.730/0001-05,2021,10059954.0,39481569.0,25.480127195552942
VALE S.A.,33.592.510/0001-54,2021,121343000.0,499128000.0,24.31099838117677
VALID SOLUÇÕES S.A.,33.113.309/0001-47,2021,57917.0,3097783.0,1.8696274077299797
"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",23.373.000/0001-32,2021,402375.0,10185525.0,3.95045910740978
VESTE S.A. ESTILO,49.669.856/0001-43,2021,-804313.0,,
VESTE S.A. ESTILO,49.669.856/0001-43,2021,-804313.0,1521465.0,-52.86437742570483
VIA S.A.,33.041.260/0652-90,2021,,35340000.0,
VIA S.A.,33.041.260/0652-90,2021,,,
VIA S.A.,33.041.260/0652-90,2021,,,
VIA VAREJO S.A.,33.041.260/0652-90,2021,,35340000.0,
VIA VAREJO S.A.,33.041.260/0652-90,2021,,,
VIA VAREJO S.A.,33.041.260/0652-90,2021,,,
VIBRA ENERGIA S/A,34.274.233/0001-02,2021,2497000.0,,
VIBRA ENERGIA S/A,34.274.233/0001-02,2021,2497000.0,33884000.0,7.369259827647268
VITTIA S.A.,45.365.558/0001-09,2021,107740.0,845779.0,12.738552269564508
VIVARA PARTICIPAÇÕES S.A.,33.839.910/0001-11,2021,298490271.0,2563868834.0,11.642181809055838
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2021,,,
VIVER INCORP. E CONSTRUTORA S.A. - EM RECUPERAÇÃO JUDICIAL,67.571.414/0001-41,2021,,328603.0,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2021,-57926.0,,
VIVER INCORPORADORA E CONSTRUTORA S.A.,67.571.414/0001-41,2021,-57926.0,328603.0,-17.62795835704482
VULCABRAS S.A.,50.926.955/0001-42,2021,313839.0,1995237.0,15.729409588936052
WEG S.A.,84.429.695/0001-11,2021,3657480.0,23932787.0,15.282298714311876
WILSON SONS S.A.,33.130.691/0001-05,2021,223759.0,5724443.0,3.9088344490459592
YDUQS PARTICIPACOES S.A.,08.807.432/0001-10,2021,158171.0,9897795.0,1.5980427964006123
3R PETROLEUM ÓLEO E GÁS S.A.,12.091.809/0001-55,2022,127716.0,7971135.0,1.6022310499069454
AES BRASIL ENERGIA S.A.,37.663.076/0001-07,2022,320147.0,18932446.0,1.6909965040967236
AGROGALAXY PARTICIPAÇÕES S.A.,21.240.146/0001-84,2022,28947.0,9910493.0,0.2920843594763651
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2022,-219243.0,2615454.0,-8.382598202835913
ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,42.771.949/0001-35,2022,-219243.0,,
ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,2022,76146.0,3688953.0,2.0641629210239327
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",60.537.263/0001-66,2022,-157686.0,2564006.0,-6.149985608458015
ALPARGATAS S.A.,61.079.117/0001-05,2022,108531.0,8499680.0,1.2768833650208007
ALPHAVILLE S.A.,16.811.931/0001-00,2022,-410715.0,1746464.0,-23.51694624109057
ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,2022,1663873.0,27933759.0,5.95649514982928
AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,12.648.266/0001-24,2022,108745.0,9882911.0,1.1003336972274667
ANIMA HOLDING S.A.,09.288.252/0001-32,2022,11454.0,10731997.0,0.10672757362865458
AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,2022,422538.0,4659264.0,9.068771376766803
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00.242.184/0001-04,2022,148592.0,3730975.0,3.9826586884125463
ATACADÃO S.A.,75.315.333/0001-09,2022,1998000.0,92295000.0,2.164797659678206
AURA MINERALS INC.,07.857.093/0001-14,2022,343776.0,3794880.0,9.058942575259296
AUREN ENERGIA S.A.,28.594.234/0001-23,2022,2678614.0,32282893.0,8.297317096085534
AZUL S.A.,09.305.994/0001-29,2022,-722367.0,18721293.0,-3.858531566169068
BAHEMA EDUCAÇÃO S.A.,45.987.245/0001-92,2022,-114068.0,649077.0,-17.573877983659873
BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,2022,85566.0,1349318.0,6.3414258165977175
BIOMM S.A.,04.752.991/0001-10,2022,-92559.0,405093.0,-22.848827306322253
BLAU FARMACÊUTICA S.A.,58.430.828/0001-60,2022,360492.0,2499048.0,14.425173105918734
BOA SAFRA SEMENTES S.A.,10.807.374/0001-77,2022,175292.0,1449473.0,12.09349880956734
BRADESPAR S.A.,03.847.461/0001-92,2022,3727675.0,8062022.0,46.237469954807864
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,07.628.528/0001-59,2022,520100.0,3345263.0,15.547357562021283
BRASKEM S.A.,42.150.391/0001-70,2022,-820391.0,88048858.0,-0.9317451908348431
BRF S.A.,01.838.723/0001-27,2022,-3141626.0,57854447.0,-5.43022388581469
BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,2022,60704.0,3078284.0,1.9720077809584822
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,2022,85452.0,407920.0,20.948225142184743
C&A MODAS S.A.,45.242.914/0001-05,2022,829.0,9629594.0,0.008608878006694779
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,2022,478721.0,7930970.0,6.036096467393017
CCR S.A.,02.846.056/0001-97,2022,4212180.0,50547300.0,8.333145390554986
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,2022,3638382.0,270217462.0,1.346464426492171
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,2022,540562.0,11628067.0,4.648769223637944
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2022,,2615454.0,
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,2022,,,
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,2022,-4000.0,43839000.0,-0.009124295718424234
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,2022,4094367.0,53670837.0,7.628662470831227
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,2022,1062474.0,4067385.0,26.12179569920231
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,2022,-27019.0,879016.0,-3.073777951709639
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,2022,1149321.0,49703700.0,2.312344956210503
CIA SANEAMENTO BASICO EST SAO PAULO,43.776.517/0001-80,2022,,,
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,2022,843362.0,13189607.0,6.394140477422868
CM HOSPITALAR S.A,12.420.164/0001-57,2022,259733.0,9559624.0,2.7169792452088073
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,2022,-540998.0,26396751.0,-2.049487075132845
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,2022,957246.0,12274705.0,7.798525504278922
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,2022,-555713.0,4128354.0,-13.460885379499917
COSAN S.A.,50.746.577/0001-15,2022,2820875.0,134484992.0,2.097538883743994
CPFL ENERGIA S.A.,02.429.144/0001-93,2022,5218813.0,71146081.0,7.335348520461725
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,2022,6606.0,4707622.0,0.1403256251245321
CSN MINERAÇÃO S.A.,08.902.291/0001-15,2022,2950298.0,25053595.0,11.775946725410066
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,2022,134003.0,929511.0,14.416505022533354
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,2022,2319791.0,32243550.0,7.194589305457991
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,2022,348440.0,2798431.0,12.451262868371598
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,2022,-433441.0,3917566.0,-11.064038231902156
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,2022,858591.0,16560139.0,5.184684742078554
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,2022,11355.0,1470715.0,0.7720734472688454
DESKTOP S.A.,08.170.849/0001-15,2022,54992.0,2520858.0,2.181479480399134
DEXCO S.A.,97.837.181/0001-47,2022,764922.0,15624811.0,4.8955600166939615
DEXCO S.A.,97.837.181/0001-47,2022,764922.0,,
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,2022,179915.0,1307748.0,13.757619969596588
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2022,-387766.0,26844191.0,-1.4445061875770442
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,2022,86345.0,2733126.0,3.159203051743681
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,2022,255689.0,6489415.0,3.940093213332789
DOTZ S.A.,18.174.270/0001-84,2022,-95195.0,394106.0,-24.154669048428595
DURATEX S.A.,97.837.181/0001-47,2022,,15624811.0,
DURATEX S.A.,97.837.181/0001-47,2022,,,
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2022,234059.0,18108909.0,1.292507461382682
ELETROMIDIA S.A.,09.347.516/0001-81,2022,51410.0,2058034.0,2.498015095960514
EMBRAER S.A.,07.689.002/0001-89,2022,-1047213.0,52918325.0,-1.978923180202699
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,2022,263049.0,8597426.0,3.0596250552200157
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,2022,383375.0,8276064.0,4.632334887695407
ENERGISA S.A.,00.864.214/0001-06,2022,2428020.0,59670668.0,4.069034387213496
ENEVA S.A,04.423.567/0001-21,2022,375774.0,41713969.0,0.9008349217500736
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,2022,2664568.0,38186752.0,6.977728820717719
ENJOEI S.A.,16.922.038/0001-51,2022,-66515.0,430696.0,-15.443607556141686
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2022,1922003.0,90617397.0,2.1210088389539594
ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,61.092.037/0001-81,2022,137713.0,1222267.0,11.26701449028731
EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,2022,257503.0,3683261.0,6.991168966847584
EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,2022,195032.0,6698124.0,2.911740660519274
EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,2022,342107.0,5533594.0,6.182365384955961
FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,22.266.175/0001-88,2022,,,
FLEURY S.A.,60.840.055/0001-31,2022,308731.0,7791770.0,3.9622704468946077
FRAS-LE S.A.,88.610.126/0001-29,2022,203329.0,3765876.0,5.3992484086040005
GAFISA S.A.,01.545.826/0001-07,2022,-83192.0,5486674.0,-1.5162555675806508
GERDAU S.A.,33.611.500/0001-19,2022,11479552.0,73798652.0,15.555232634872517
GETNINJAS S.A.,14.127.813/0001-51,2022,-15843.0,298030.0,-5.31590779451733
GOL LINHAS AEREAS INTELIGENTES S.A.,06.164.253/0001-87,2022,-1561473.0,16970285.0,-9.201218482777396
GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,09.229.201/0001-30,2022,517032.0,8996499.0,5.747035596847174
GRENDENE S.A.,89.850.341/0001-60,2022,568027.0,4821920.0,11.780100043136343
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2022,-342000.0,35574000.0,-0.9613762860516107
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2022,-342000.0,,
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,2022,-342000.0,,
GRUPO DE MODA SOMA S.A.,10.285.590/0001-08,2022,335188.0,10638039.0,3.150843872634797
GRUPO MATEUS S.A.,24.990.777/0001-09,2022,1064795.0,13263938.0,8.027744098321328
GRUPO SBF S.A.,13.217.485/0001-11,2022,204602.0,8470247.0,2.415537587038489
GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,2022,51980.0,15221939.0,0.3414808060917863
HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,2022,107741.0,5197531.0,2.0729265491634394
HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,2022,-8163.0,6363529.0,-0.12827787851677896
HOSPITAL MATER DEI S.A.,16.676.520/0001-59,2022,122687.0,4933164.0,2.4869840126944895
HYPERA S.A.,02.932.074/0001-91,2022,1698399.0,23755633.0,7.149457983291795
IGUA SANEAMENTO S.A.,08.159.965/0001-33,2022,-611082.0,11607124.0,-5.26471501467547
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,2022,,,
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,2022,,2244933.0,
INFRACOMMERCE CXAAS S.A.,38.456.921/0001-36,2022,-264939.0,3209582.0,-8.254626303362867
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,17.314.329/0001-20,2022,72669.0,2954544.0,2.4595673647100873
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03.758.318/0001-24,2022,-235902.0,17550457.0,-1.344135939024266
IOCHPE MAXION S.A.,61.156.113/0001-75,2022,404172.0,15195455.0,2.6598216374567265
IRANI PAPEL E EMBALAGEM S.A.,92.791.243/0001-03,2022,378210.0,3515338.0,10.758851638163955
JALLES MACHADO S.A.,02.635.522/0001-95,2022,387907.0,4249872.0,9.127498428187955
JBS S.A.,02.916.265/0001-60,2022,16201254.0,208110628.0,7.784923891537149
JHSF PARTICIPACOES S.A.,08.294.224/0001-65,2022,632094.0,10321737.0,6.123911120773568
JSL S.A.,52.548.435/0001-79,2022,194182.0,8242132.0,2.3559680917510177
KEPLER WEBER S.A.,91.983.056/0001-69,2022,382468.0,1273778.0,30.026268313630787
KLABIN S.A.,89.637.490/0001-45,2022,4688903.0,47577358.0,9.855324459168163
KORA SAÚDE PARTICIPAÇÕES S.A.,13.270.520/0001-66,2022,-94469.0,4724092.0,-1.9997282017369686
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,26.462.693/0001-28,2022,130908.0,1928664.0,6.787496422393947
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,02.357.251/0001-53,2022,-15381.0,396759.0,-3.8766606428587633
LITEL PARTICIPACOES S.A.,00.743.065/0001-27,2022,,,
LOCALIZA RENT A CAR S.A.,16.670.085/0001-55,2022,1841207.0,65656631.0,2.804297101384931
LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,2022,30281.0,4724602.0,0.6409217115007783
LOG-IN LOGISTICA INTERMODAL S.A.,42.278.291/0001-24,2022,406760.0,3449063.0,11.793347932467455
LOJAS QUERO QUERO S.A.,96.418.264/0218-02,2022,-18703.0,3031361.0,-0.616983592518344
LOJAS RENNER S.A.,92.754.738/0001-62,2022,1291704.0,21148892.0,6.107667484424243
LUPATECH S.A,89.463.822/0001-12,2022,54866.0,573102.0,9.573513964355385
LUPATECH S.A,89.463.822/0001-12,2022,54866.0,,
LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL,89.463.822/0001-12,2022,,573102.0,
LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL,89.463.822/0001-12,2022,,,
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07.206.816/0001-15,2022,481839.0,11439492.0,4.21206640994198
MAESTRO LOCADORA DE VEICULOS S.A.,08.795.211/0001-70,2022,,,
MAGAZINE LUIZA S.A.,47.960.950/0001-21,2022,-498975.0,37765845.0,-1.3212335113910467
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2022,562360.0,3132653.0,17.9515573541021
MARCOPOLO S.A.,88.611.835/0001-29,2022,436802.0,7395350.0,5.9064412096790555
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,2022,2762975.0,136104323.0,2.0300420582526244
MARISA LOJAS S.A.,61.189.288/0001-89,2022,-519382.0,3104952.0,-16.72753717287739
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,2022,125593.0,2301121.0,5.457905081914424
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,2022,-194950.0,1674053.0,-11.645389960771851
METALURGICA GERDAU S.A.,92.690.783/0001-09,2022,11462284.0,74769525.0,15.330154899339002
MINERVA S.A.,67.620.377/0001-14,2022,655064.0,21400128.0,3.0610284200169273
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,2022,37220.0,2061151.0,1.8057871548469762
MOBLY S.A.,31.553.627/0001-01,2022,-89838.0,906980.0,-9.905179827559593
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,2022,105057.0,2819254.0,3.7264113130636685
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,2022,556406.0,26248880.0,2.119732346675363
MPM CORPÓREOS S.A.,26.659.061/0001-59,2022,-51366.0,2328604.0,-2.205870985362904
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,2022,-123463.0,22601329.0,-0.5462643369334609
MULTILASER INDUSTRIAL S.A.,59.717.553/0001-02,2022,89967.0,6877963.0,1.3080471645456657
MÉLIUZ S.A.,14.110.585/0001-07,2022,-58148.0,1357951.0,-4.282039631768746
NATURA &CO HOLDING S.A.,32.785.497/0001-97,2022,-2858626.0,54685390.0,-5.227403516734543
NEOENERGIA S.A.,01.083.200/0001-18,2022,4787000.0,92318000.0,5.1853376372971685
NEOGRID PARTICIPAÇÕES S.A.,10.139.870/0001-08,2022,13115.0,708044.0,1.852286016123292
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,2022,8319.0,96648.0,8.60752421157189
OCEANPACT SERVIÇOS MARITIMOS S.A.,09.114.805/0001-30,2022,-92975.0,2274211.0,-4.088231039248337
ODONTOPREV S.A.,58.119.199/0001-51,2022,451361.0,2019853.0,22.34623014645125
OI S.A. - EM RECUPERAÇÃO JUDICIAL,76.535.764/0001-43,2022,-19265934.0,29616098.0,-65.05223611834347
PADTEC HOLDING S.A.,02.365.069/0001-44,2022,9754.0,496619.0,1.9640811165098395
PARANAPANEMA S.A.,60.398.369/0004-79,2022,,,
PARANAPANEMA S.A.,60.398.369/0004-79,2022,,1988597.0,
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,60.398.369/0004-79,2022,-2701084.0,,
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,60.398.369/0004-79,2022,-2701084.0,1988597.0,-135.82862691636365
PBG S/A,83.475.913/0001-91,2022,153105.0,2479770.0,6.174161313347608
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,2022,-82820.0,1174676.0,-7.050454763696543
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,2022,-82820.0,,
PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,02.950.811/0001-89,2022,,1174676.0,
PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,02.950.811/0001-89,2022,,,
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,18.328.118/0001-09,2022,50590.0,3647129.0,1.3871184704462058
PETRO RIO S.A.,10.629.105/0001-68,2022,,,
PETRO RIO S.A.,10.629.105/0001-68,2022,,20302520.0,
PETROBRAS DISTRIBUIDORA S/A,34.274.233/0001-02,2022,,,
PETROBRAS DISTRIBUIDORA S/A,34.274.233/0001-02,2022,,41110000.0,
PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,2022,189005000.0,976709000.0,19.3512090090293
PETRORECÔNCAVO S.A.,03.342.704/0001-30,2022,1153391.0,6585094.0,17.51517897846257
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,24.230.275/0001-80,2022,132566.0,1621634.0,8.174840932047552
POMIFRUTAS S/A,86.550.951/0001-50,2022,,,
POMIFRUTAS S/A,86.550.951/0001-50,2022,,32466.0,
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,86.550.951/0001-50,2022,-5200.0,,
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,86.550.951/0001-50,2022,-5200.0,32466.0,-16.01675599088277
POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,2022,306357.0,4199825.0,7.2945182239736175
PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,2022,64934.0,619939.0,10.47425633812359
PRIO S.A.,10.629.105/0001-68,2022,3427072.0,,
PRIO S.A.,10.629.105/0001-68,2022,3427072.0,20302520.0,16.880032626491687
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02.291.077/0001-93,2022,242.0,16729.0,1.4465897543188475
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,2022,85040.0,4364933.0,1.9482544176508552
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,2022,101478.0,4512028.0,2.2490551920333828
QUALITY SOFTWARE S.A.,35.791.391/0001-94,2022,12649092.0,219374312.0,5.7659859464311385
RAIA DROGASIL S.A.,61.585.865/0001-51,2022,1014968.0,17185306.0,5.906022272748592
RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,2022,666402.0,12882347.0,5.172985947358816
RAÍZEN S.A.,33.453.598/0001-23,2022,3249563.0,100344344.0,3.2384117235347114
RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,08.534.605/0001-74,2022,777120.0,2814419.0,27.612093295276928
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,2022,,,
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,2022,,1591681.0,
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,2022,31688.0,2211773.0,1.4326967550467429
ROMI S.A.,56.720.428/0001-63,2022,216096.0,,
ROMI S.A.,56.720.428/0001-63,2022,216096.0,2244933.0,9.625944293214987
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2022,,,
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2022,,673696.0,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,2022,-442044.0,,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,2022,-442044.0,673696.0,-65.61475799173515
RUMO MALHA NORTE S.A.,24.962.466/0001-36,2022,,,
RUMO S.A.,02.387.241/0001-60,2022,514021.0,45951745.0,1.1186104031522635
SAFIRA HOLDING S.A.,13.522.948/0001-59,2022,22094.0,583433.0,3.786895838939518
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,2022,429450.0,4348678.0,9.875415011182708
SAO MARTINHO S.A.,51.466.860/0001-56,2022,1480868.0,17359145.0,8.530765772162166
SENDAS DISTRIBUIDORA S.A.,06.057.223/0001-71,2022,,,
SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,01.599.101/0001-93,2022,-106872.0,1982851.0,-5.389814968446948
SER EDUCACIONAL S.A.,04.986.320/0001-13,2022,-222148.0,3392077.0,-6.5490258623256485
SLC AGRICOLA S.A.,89.096.457/0001-55,2022,1336733.0,14868389.0,8.990436018320478
SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,07.594.978/0001-78,2022,-86051.0,12049550.0,-0.7141428518077438
SPRINGS GLOBAL PARTICIPACOES S.A.,07.718.269/0001-57,2022,-630785.0,2695117.0,-23.40473530462685
SUZANO S.A.,16.404.287/0001-55,2022,23394887.0,133197968.0,17.56399692223533
T4F ENTRETENIMENTO S.A.,02.860.694/0001-62,2022,-8431.0,513195.0,-1.642845312210758
TAURUS ARMAS S.A.,92.781.335/0001-02,2022,519984.0,2276173.0,22.84466075293925
TC S.A.,26.345.998/0001-50,2022,-123540.0,1192397.0,-10.360643309233417
