DENOM_CIA,CNPJ_CIA,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ALLIED TECNOLOGIA S.A.,20.247.322/0001-47,,,,,,,,3711271.0,4722413.0,5738533.0,5127781.0
"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",60.537.263/0001-66,,,,,,,,1080684.0,649365.0,834931.0,1112959.0
ALPARGATAS S.A.,61.079.117/0001-05,3006982.0,3425959.0,3711162.0,4126254.0,4054404.0,3721863.0,3904509.0,3712184.0,3364278.0,3948561.0,4181866.0
ALPHAVILLE S.A.,16.811.931/0001-00,,,,,,,,164200.0,180202.0,227901.0,265134.0
ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,1258640.0,1290831.0,1474108.0,1493559.0,1553811.0,1538191.0,1882909.0,4592099.0,6140745.0,5234208.0,3833708.0
AMBIPAR PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,12.648.266/0001-24,,,,,,,,484385.0,701612.0,1916332.0,3789791.0
ANIMA HOLDING S.A.,09.288.252/0001-32,323689.0,461292.0,693506.0,856620.0,960434.0,1045674.0,1102457.0,1181499.0,1421989.0,2650805.0,3563231.0
AREZZO INDÚSTRIA E COMÉRCIO S.A.,16.590.234/0001-76,860335.0,962950.0,1052909.0,1120557.0,1239110.0,1360474.0,1526659.0,1679235.0,1590992.0,2923827.0,4233726.0
"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00.242.184/0001-04,,,,,,,,,,389754.0,951754.0
ATACADÃO S.A.,75.315.333/0001-09,,,,,47534000.0,50280000.0,54267000.0,60064000.0,71191000.0,77751000.0,102890000.0
AURA MINERALS INC.,07.857.093/0001-14,,,,,,,,1796616.0,1570045.0,2400998.0,2029142.0
AUREN ENERGIA S.A.,28.594.234/0001-23,,,,,,,,,,2624114.0,5515706.0
AZUL S.A.,09.305.994/0001-29,,,,,6669891.0,7789497.0,9153357.0,11442317.0,5744126.0,9975729.0,15948067.0
BAHEMA EDUCAÇÃO S.A.,45.987.245/0001-92,0.0,0.0,,,,37635.0,44106.0,53058.0,196345.0,266668.0,357122.0
BEMOBI MOBILE TECH S.A.,09.042.817/0001-05,,,,,,,,,171546.0,488837.0,1475824.0
BIOMM S.A.,04.752.991/0001-10,0.0,0.0,0.0,0.0,0.0,103.0,1566.0,8944.0,58668.0,107090.0,104954.0
BLAU FARMACÊUTICA S.A.,58.430.828/0001-60,,,,,,617658.0,782165.0,977501.0,1181804.0,1366407.0,1406909.0
BOA SAFRA SEMENTES S.A.,10.807.374/0001-77,,,,,,,,,,,1771465.0
BRADESPAR S.A.,03.847.461/0001-92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRASILAGRO - CIA BRAS DE PROP AGRICOLAS,07.628.528/0001-59,156125.0,244410.0,152208.0,374565.0,139069.0,184238.0,384061.0,555400.0,705206.0,1220669.0,1918613.0
BRASKEM S.A.,42.150.391/0001-70,35513397.0,40969490.0,46031389.0,47282996.0,47663988.0,49260594.0,57999866.0,52323525.0,58543494.0,105625201.0,96519284.0
BRF S.A.,01.838.723/0001-27,28517383.0,30521246.0,29006843.0,32196601.0,33732866.0,33469352.0,30188421.0,33446980.0,39469700.0,48343305.0,53805028.0
BRISANET PARTICIPAÇÕES S.A.,19.796.586/0001-70,,,,,,,,,471774.0,728755.0,985244.0
BRQ SOLUCOES EM INFORMATICA S.A.,36.542.025/0001-64,,,425830.0,426363.0,350245.0,308627.0,357715.0,418114.0,513712.0,625547.0,755973.0
C&A MODAS S.A.,45.242.914/0001-05,,,,,,,5166360.0,5285176.0,4085486.0,5153205.0,6183550.0
CAMIL ALIMENTOS S.A.,64.904.295/0001-03,,,,,,4947730.0,4662940.0,4748825.0,5396112.0,7465979.0,9015855.0
CCR S.A.,02.846.056/0001-97,5767698.0,6016558.0,7397194.0,8478865.0,9996067.0,10560997.0,9715859.0,10590811.0,9889480.0,12244247.0,19181691.0
CENTRAIS ELET BRAS S.A. - ELETROBRAS,00.001.180/0001-26,39538861.0,28186399.0,30244854.0,32588838.0,60748853.0,37876024.0,24975747.0,27725527.0,29080513.0,37616241.0,34074233.0
CENTRAIS ELET DE SANTA CATARINA S.A.,83.878.892/0001-55,4545214.0,4872377.0,6246243.0,6864695.0,6108740.0,7091235.0,7664544.0,8015909.0,8858700.0,11341550.0,10082841.0
CENTRO DE IMAGEM DIAGNOSTICOS S.A.,42.771.949/0001-35,,,,699664.0,951470.0,1077876.0,1076918.0,,,,
CIA BRASILEIRA DE DISTRIBUICAO,47.508.411/0001-56,50924461.0,57730262.0,65525000.0,69220000.0,41454000.0,44634000.0,49388000.0,56635000.0,51253000.0,51291000.0,17321000.0
CIA ENERGETICA DE MINAS GERAIS - CEMIG,17.155.730/0001-64,18460375.0,14627280.0,19539578.0,21292211.0,18772656.0,21711690.0,22266217.0,25390306.0,25227625.0,33646118.0,34462808.0
CIA FERRO LIGAS DA BAHIA - FERBASA,15.141.799/0001-03,707402.0,799772.0,828247.0,936230.0,1096154.0,1108722.0,1381056.0,1279550.0,1622019.0,2389477.0,3139016.0
CIA FIACAO TECIDOS CEDRO CACHOEIRA,17.245.234/0001-00,504939.0,584440.0,563973.0,396435.0,505730.0,635038.0,649693.0,677334.0,618625.0,954276.0,1227649.0
CIA PARANAENSE DE ENERGIA - COPEL,76.483.817/0001-20,8532217.0,9180214.0,13918517.0,14728131.0,13101753.0,14024573.0,14934780.0,16244274.0,18633249.0,23984287.0,21927721.0
CIA SANEAMENTO BASICO EST SAO PAULO,43.776.517/0001-80,10754435.0,,,,,,,,,,
CIA SANEAMENTO DE MINAS GERAIS-COPASA MG,17.281.106/0001-03,3519027.0,3733397.0,4131432.0,3834469.0,4032875.0,4326401.0,4737285.0,5157224.0,5343338.0,5894710.0,6176855.0
CM HOSPITALAR S.A,12.420.164/0001-57,,,,,,,,,4413421.0,6218759.0,8746531.0
COGNA EDUCAÇÃO S.A.,02.800.026/0001-40,1405566.0,2015942.0,3774475.0,5265058.0,5244718.0,5557748.0,6060708.0,7027194.0,5269144.0,4778057.0,5092202.0
COMPANHIA BRASILEIRA DE ALUMÍNIO,61.409.892/0001-73,,,,,,,,,5411382.0,8423180.0,8824627.0
CONSTRUTORA TENDA S.A.,71.476.527/0001-35,1125670.0,817461.0,570138.0,850962.0,1052710.0,1357904.0,1681254.0,1950098.0,2282369.0,2539954.0,2412586.0
COSAN S.A.,50.746.577/0001-15,24096881.0,36894702.0,8146863.0,8451901.0,7541793.0,7670777.0,10299099.0,13560445.0,13508787.0,24907150.0,39737368.0
CPFL ENERGIA S.A.,02.429.144/0001-93,15055147.0,14633856.0,17305942.0,20205869.0,19112089.0,26744905.0,28136627.0,29932474.0,30898458.0,39210148.0,39354237.0
CRUZEIRO DO SUL EDUCACIONAL S.A.,62.984.091/0001-02,,,,,,,,1474249.0,1800968.0,1820615.0,2028320.0
CSN MINERAÇÃO S.A.,08.902.291/0001-15,,,,,,,,11455946.0,13789531.0,19039870.0,13272564.0
CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,06.981.381/0001-13,,,,,,,,186731.0,244801.0,337953.0,421455.0
CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA,02.998.611/0001-04,2818988.0,981168.0,1102788.0,1287130.0,7789240.0,2701193.0,3184654.0,3305155.0,3696428.0,5534129.0,5450570.0
CURY CONSTRUTORA E INCORPORADORA S.A.,08.797.760/0001-83,,,,,,,,1019277.0,1144682.0,1738295.0,2257294.0
CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.,10.760.260/0001-19,623361.0,641189.0,714535.0,881879.0,1063929.0,1185145.0,1692569.0,1709456.0,624839.0,825866.0,1221595.0
CYRELA BRAZIL REALTY S.A.EMPREEND E PART,73.178.600/0001-18,5837953.0,5371882.0,5817927.0,4341184.0,3195310.0,2673770.0,3146157.0,3930822.0,3823695.0,4790833.0,5412295.0
D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,12.108.897/0001-50,,,,,,,,1132211.0,1004375.0,1141394.0,1483148.0
DESKTOP S.A.,08.170.849/0001-15,,,,,,,,,167086.0,348926.0,710765.0
DEXCO S.A.,97.837.181/0001-47,,,,,,3990866.0,4949361.0,5011706.0,5879616.0,8170241.0,8486650.0
DEXXOS PARTICIPAÇÕES S.A.,02.193.750/0001-52,611078.0,349282.0,367488.0,397670.0,437885.0,483875.0,735142.0,797719.0,994701.0,1774394.0,2098108.0
DIAGNOSTICOS DA AMERICA S.A.,61.486.650/0001-83,2264142.0,2487487.0,2697573.0,2794399.0,3040775.0,3399308.0,3933451.0,4364585.0,7039331.0,10418674.0,13128893.0
DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS,92.665.611/0001-77,1524000.0,1740420.0,1887076.0,1986026.0,2128732.0,2258246.0,2432246.0,2724680.0,2819110.0,3225408.0,3990475.0
DIRECIONAL ENGENHARIA S.A.,16.614.075/0001-00,1367773.0,1743929.0,1835613.0,1569577.0,1358078.0,751857.0,1166048.0,1458228.0,1500723.0,1776380.0,2162616.0
DOTZ S.A.,18.174.270/0001-84,,,,,,,,127215.0,111006.0,123488.0,139111.0
DURATEX S.A.,97.837.181/0001-47,3394399.0,3872705.0,3984507.0,3963214.0,3909760.0,,,,,,
ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.,04.149.454/0001-80,2409107.0,2639059.0,2937001.0,2900707.0,2828996.0,3200704.0,3169267.0,3952889.0,3999786.0,4651761.0,6061329.0
ELETROMIDIA S.A.,09.347.516/0001-81,,,,,,,,296264.0,268303.0,415698.0,799978.0
EMBRAER S.A.,07.689.002/0001-89,12201715.0,13635846.0,14935910.0,20301771.0,21435696.0,18713045.0,18721620.0,10467931.0,19641764.0,22669705.0,23448771.0
EMPREENDIMENTOS PAGUE MENOS S.A.,06.626.253/0001-51,,,,,,,,,,,9189075.0
ENAUTA PARTICIPAÇÕES S.A.,11.669.021/0001-10,462306.0,486088.0,503232.0,496192.0,476454.0,501726.0,797204.0,1111670.0,945446.0,1804939.0,2175363.0
ENERGISA S.A.,00.864.214/0001-06,2919079.0,2857772.0,8279559.0,11935130.0,11810695.0,13637154.0,15787581.0,19903135.0,20330208.0,26475504.0,26503137.0
ENEVA S.A,04.423.567/0001-21,490940.0,1438831.0,1798092.0,1518633.0,2160983.0,2721773.0,3129107.0,3137369.0,3243309.0,5124441.0,6128603.0
ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,4912499.0,5568658.0,6472496.0,6512037.0,6442371.0,7009957.0,8794792.0,9804478.0,12259159.0,12540673.0,11906605.0
ENJOEI S.A.,16.922.038/0001-51,,,,,,,,53677.0,79607.0,106140.0,138901.0
EQUATORIAL ENERGIA S.A.,03.220.438/0001-73,2987183.0,4715036.0,6773453.0,7252942.0,7952181.0,9071420.0,11252627.0,18796346.0,17890069.0,24240886.0,27132507.0
ETERNIT S.A. - EM RECUPERAÇÃO JUDICIAL,61.092.037/0001-81,906317.0,957301.0,978154.0,974872.0,827275.0,665739.0,536905.0,488671.0,683423.0,1123125.0,1187383.0
EUCATEX S.A. INDUSTRIA E COMERCIO,56.643.018/0001-66,963468.0,1118346.0,1114668.0,1143261.0,1144450.0,1205361.0,1262329.0,1525780.0,1797590.0,2449439.0,2510647.0
EVEN CONSTRUTORA E INCORPORADORA S.A.,43.470.988/0001-65,2162240.0,2458987.0,2205895.0,2205111.0,1743088.0,1583950.0,1474852.0,1912997.0,1671020.0,2275744.0,2317936.0
EZ TEC EMPREEND. E PARTICIPACOES S.A.,08.312.229/0001-73,799451.0,1138962.0,951472.0,814363.0,572227.0,980323.0,390762.0,804390.0,936628.0,957866.0,1121260.0
FERTILIZANTES HERINGER S.A. - EM RECUPERAÇÃO JUDICIAL,22.266.175/0001-88,5310833.0,,,,,,,,,,
FLEURY S.A.,60.840.055/0001-31,1501783.0,1656896.0,1678900.0,1894960.0,2096113.0,2383012.0,2664463.0,2905107.0,2971616.0,3872651.0,4463040.0
FRAS-LE S.A.,88.610.126/0001-29,662758.0,717281.0,764677.0,875026.0,812651.0,832831.0,1141149.0,1365509.0,1670789.0,2582166.0,3058171.0
GAFISA S.A.,01.545.826/0001-07,3953282.0,2481211.0,2150998.0,2294319.0,915698.0,608823.0,960891.0,400465.0,884045.0,818308.0,1135997.0
GERDAU S.A.,33.611.500/0001-19,37981668.0,39863037.0,42546339.0,43581241.0,37651667.0,36917619.0,46159478.0,39644010.0,43814661.0,78345081.0,82412210.0
GETNINJAS S.A.,14.127.813/0001-51,,,,,,,,,,,57028.0
GOL LINHAS AEREAS INTELIGENTES S.A.,06.164.253/0001-87,8103559.0,8956212.0,10066214.0,9778007.0,9867335.0,10576022.0,11411354.0,13864704.0,6371817.0,7433384.0,15198725.0
GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.,09.229.201/0001-30,,,,,,,,,4942186.0,6615255.0,9218683.0
GRENDENE S.A.,89.850.341/0001-60,1882326.0,2187264.0,2233298.0,2202796.0,2045115.0,2251972.0,2333452.0,2071034.0,1896785.0,2342546.0,2512656.0
GRUPO CASAS BAHIA S.A.,33.041.260/0652-90,,,,,,,,25655000.0,28901000.0,30899000.0,30898000.0
GRUPO DE MODA SOMA S.A.,10.285.590/0001-08,,,,,,,,1304114.0,1243767.0,2791678.0,4870520.0
GRUPO MATEUS S.A.,24.990.777/0001-09,,,,,,,,8035545.0,12397038.0,15876857.0,21768477.0
GRUPO SBF S.A.,13.217.485/0001-11,,,,,,,2275057.0,2545422.0,2406863.0,5110462.0,6260707.0
GUARARAPES CONFECCOES S.A.,08.402.943/0001-52,3545995.0,4069090.0,4728129.0,5507306.0,5921650.0,6444659.0,7192596.0,7808044.0,6245372.0,7221181.0,8458663.0
HELBOR EMPREENDIMENTOS S.A.,49.263.189/0001-02,1432311.0,1944809.0,1845730.0,1307399.0,901954.0,518142.0,633604.0,1290899.0,973821.0,948003.0,906437.0
HIDROVIAS DO BRASIL S.A.,12.648.327/0001-53,4175.0,3088.0,75429.0,196223.0,392599.0,790572.0,1258130.0,937945.0,1462103.0,1115417.0,1767900.0
HOSPITAL MATER DEI S.A.,16.676.520/0001-59,,,,,,,,,,1024313.0,1763132.0
HYPERA S.A.,02.932.074/0001-91,3873683.0,4258740.0,4680348.0,2956649.0,3288747.0,3638458.0,3724309.0,3294749.0,4088871.0,5937373.0,7546355.0
IGUA SANEAMENTO S.A.,08.159.965/0001-33,355209.0,487104.0,564568.0,469874.0,485009.0,574184.0,744954.0,898502.0,757661.0,1058152.0,2072156.0
INDUSTRIAS ROMI S.A.,56.720.428/0001-63,617561.0,667423.0,648611.0,606632.0,586917.0,672873.0,,,,,
INFRACOMMERCE CXAAS S.A.,38.456.921/0001-36,,,,,,,,,235933.0,422560.0,891301.0
INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,17.314.329/0001-20,253501.0,294470.0,469540.0,1615058.0,1540638.0,1494511.0,1582081.0,1603262.0,1153670.0,1852245.0,2240696.0
INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR,03.758.318/0001-24,2510332.0,4856925.0,5731119.0,5631971.0,4039474.0,4067524.0,4169606.0,3560693.0,1475759.0,1634799.0,2461896.0
IOCHPE MAXION S.A.,61.156.113/0001-75,5698513.0,6126493.0,5911677.0,6846456.0,6816454.0,7487940.0,9616299.0,10016395.0,8760568.0,13688367.0,16947869.0
IRANI PAPEL E EMBALAGEM S.A.,92.791.243/0001-03,483449.0,604241.0,738499.0,758758.0,776795.0,859169.0,932817.0,898779.0,1029605.0,1605834.0,1686666.0
JALLES MACHADO S.A.,02.635.522/0001-95,,,,,,,,,891261.0,1085455.0,1449073.0
JBS S.A.,02.916.265/0001-60,75696710.0,92902798.0,120469719.0,162914526.0,170380526.0,163169981.0,181680244.0,204523575.0,270204212.0,350695561.0,374851600.0
JHSF PARTICIPACOES S.A.,08.294.224/0001-65,898380.0,671078.0,602840.0,630961.0,384563.0,355885.0,485694.0,636789.0,1170550.0,2007441.0,1902092.0
JSL S.A.,52.548.435/0001-79,4021596.0,4746520.0,5539194.0,5989912.0,6739417.0,7255804.0,8075389.0,9686209.0,2826797.0,4295978.0,6022405.0
KEPLER WEBER S.A.,91.983.056/0001-69,424441.0,594762.0,905841.0,705979.0,475298.0,578375.0,576300.0,583465.0,671243.0,1226179.0,1815401.0
KLABIN S.A.,89.637.490/0001-45,4163670.0,4599337.0,4893882.0,5687589.0,7090798.0,8373378.0,10016461.0,10271839.0,11948794.0,16481388.0,20032699.0
KORA SAÚDE PARTICIPAÇÕES S.A.,13.270.520/0001-66,,,,,,,,,612287.0,1261856.0,2046729.0
LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,26.462.693/0001-28,,,,,,,,193804.0,359507.0,609270.0,555327.0
LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,02.357.251/0001-53,,,,,,,107788.0,123661.0,271405.0,382853.0,127596.0
LITEL PARTICIPACOES S.A.,00.743.065/0001-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
LOCALIZA RENT A CAR S.A.,16.670.085/0001-55,3166800.0,3506235.0,3892216.0,3928095.0,4439273.0,6058279.0,7895804.0,10195637.0,10307615.0,10901336.0,17783568.0
LOCAWEB SERVIÇOS DE INTERNET S.A.,02.351.877/0001-52,,,,,,,314983.0,385717.0,488210.0,800208.0,1138433.0
LOG-IN LOGISTICA INTERMODAL S.A.,42.278.291/0001-24,718125.0,810667.0,974322.0,1054432.0,794031.0,872172.0,977433.0,1052204.0,1126179.0,1397039.0,2067050.0
LOJAS QUERO QUERO S.A.,96.418.264/0218-02,,,,,,,,1344032.0,1621164.0,2033606.0,2312668.0
LOJAS RENNER S.A.,92.754.738/0001-62,3862508.0,4370328.0,5216820.0,6145198.0,6451578.0,7444305.0,8426541.0,9588437.0,7537180.0,10571556.0,13271137.0
LUPATECH S.A,89.463.822/0001-12,,,,,,,,32676.0,54586.0,93553.0,110390.0
LUPATECH S.A. - EM RECUPERAÇÃO JUDICIAL,89.463.822/0001-12,619691.0,565289.0,384287.0,268294.0,138486.0,112366.0,126553.0,,,,
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,07.206.816/0001-15,3545152.0,4311638.0,4579890.0,4622164.0,5328071.0,5415422.0,6025054.0,6103608.0,7252524.0,7814046.0,10129205.0
MAESTRO LOCADORA DE VEICULOS S.A.,08.795.211/0001-70,,,,,,,63073.0,,,,
MAGAZINE LUIZA S.A.,47.960.950/0001-21,7665112.0,8088439.0,9779385.0,8978259.0,9508745.0,11984250.0,15590444.0,19886310.0,29177113.0,35278150.0,37299002.0
MAHLE-METAL LEVE S.A.,60.476.884/0001-87,2228803.0,2393752.0,2332980.0,2433093.0,2236007.0,2264443.0,2591654.0,2526238.0,2402578.0,3615096.0,4224030.0
MARCOPOLO S.A.,88.611.835/0001-29,3817134.0,3659309.0,3400194.0,2739132.0,2574093.0,2875993.0,4197468.0,4314534.0,3589662.0,3499439.0,5415618.0
MARFRIG GLOBAL FOODS S.A.,03.853.896/0001-40,23726394.0,18752376.0,21073322.0,18891833.0,19333453.0,18577873.0,29715176.0,48761057.0,67481532.0,85388468.0,130631697.0
MARISA LOJAS S.A.,61.189.288/0001-89,2877388.0,3096990.0,3344593.0,3164906.0,2852785.0,2875577.0,2764130.0,2882422.0,2139417.0,2525448.0,2749921.0
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.,12.181.987/0001-77,,,,,,,,562893.0,581449.0,771819.0,1029568.0
METALFRIO SOLUTIONS S.A.,04.821.041/0001-08,701789.0,813114.0,881435.0,1017742.0,1013663.0,985748.0,1196896.0,1480776.0,1445244.0,2046441.0,1990331.0
METALURGICA GERDAU S.A.,92.690.783/0001-09,37981668.0,39863037.0,42546339.0,43581241.0,37651667.0,36917619.0,46159478.0,39644010.0,43814661.0,78345081.0,82412210.0
MINERVA S.A.,67.620.377/0001-14,4379891.0,5456566.0,6987230.0,9524797.0,9648670.0,12103789.0,16214909.0,17122825.0,19406344.0,26965360.0,30977769.0
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,07.882.930/0001-65,,,,,,,150237.0,311852.0,411253.0,573996.0,758626.0
MOBLY S.A.,31.553.627/0001-01,,,,,,,,407001.0,603105.0,721391.0,637059.0
MOURA DUBEUX ENGENHARIA S/A,12.049.631/0001-84,895009.0,824445.0,851563.0,774905.0,602816.0,609610.0,359960.0,407765.0,513301.0,619643.0,799527.0
MOVIDA PARTICIPACOES SA,21.314.559/0001-66,,,60263.0,1213502.0,1893180.0,2467983.0,2538599.0,3836044.0,4085259.0,5332623.0,9600029.0
MPM CORPÓREOS S.A.,26.659.061/0001-59,,,,,,,,647595.0,521909.0,714265.0,906515.0
MRV ENGENHARIA E PARTICIPACOES S.A.,08.343.492/0001-20,4265885.0,3870608.0,4186185.0,4763038.0,4249049.0,4759888.0,5418995.0,6055722.0,6646359.0,7106201.0,6645285.0
MULTILASER INDUSTRIAL S.A.,59.717.553/0001-02,,,,,,1535979.0,,,3077116.0,4846652.0,4383845.0
MÉLIUZ S.A.,14.110.585/0001-07,,,,,,,,,125390.0,263486.0,368107.0
NATURA &CO HOLDING S.A.,32.785.497/0001-97,,,,,,,,14444690.0,36921980.0,40164687.0,36349623.0
NEOENERGIA S.A.,01.083.200/0001-18,11810628.0,10614298.0,12308947.0,14617679.0,14834231.0,20508070.0,25953659.0,28461313.0,31989000.0,43165000.0,42787000.0
NEOGRID PARTICIPAÇÕES S.A.,10.139.870/0001-08,,,,,,,,207099.0,212581.0,245604.0,265747.0
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,51.128.999/0001-90,52248.0,44057.0,44411.0,34863.0,30362.0,37102.0,51031.0,63422.0,75183.0,128388.0,174794.0
OCEANPACT SERVIÇOS MARITIMOS S.A.,09.114.805/0001-30,,,,,,,,443215.0,642582.0,882243.0,1200957.0
ODONTOPREV S.A.,58.119.199/0001-51,955483.0,1069606.0,1156121.0,1249691.0,1365039.0,1437283.0,1591841.0,1808926.0,1765338.0,1842434.0,1902422.0
OI S.A. - EM RECUPERAÇÃO JUDICIAL,76.535.764/0001-43,25169230.0,28422147.0,28247099.0,27353765.0,25996423.0,23789654.0,22060014.0,20136183.0,9284303.0,10483479.0,10485230.0
PADTEC HOLDING S.A.,02.365.069/0001-44,1704627.0,1538362.0,1280021.0,720000.0,941.0,486.0,0.0,0.0,169293.0,343740.0,365725.0
PARANAPANEMA S.A.,60.398.369/0004-79,4025774.0,5548621.0,4734359.0,5374268.0,4586455.0,3508460.0,,,,,
PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL,60.398.369/0004-79,,,,,,,4765777.0,5227641.0,4293474.0,4714962.0,2005986.0
PBG S/A,83.475.913/0001-91,706471.0,834032.0,949147.0,1060395.0,1016400.0,1023937.0,1054190.0,1114269.0,1331780.0,1912127.0,2196681.0
PDG REALTY S.A. EMPREEND E PARTICIPACOES,02.950.811/0001-89,,,,,,,213455.0,300222.0,208194.0,432957.0,119318.0
PDG REALTY S.A. EMPREEND E PARTICIPACOES - EM REC JUDICIAL,02.950.811/0001-89,4358499.0,5316929.0,4256603.0,1824301.0,247228.0,458253.0,,,,,
PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,18.328.118/0001-09,,,,,,,,,,2097525.0,2834533.0
PETRO RIO S.A.,10.629.105/0001-68,6746.0,4395.0,486839.0,253071.0,397871.0,533922.0,848920.0,,,,
PETROBRAS DISTRIBUIDORA S/A,34.274.233/0001-02,,,,,86637000.0,,,,,,
PETROLEO BRASILEIRO S.A. PETROBRAS,33.000.167/0001-01,281379482.0,304889934.0,337260000.0,321638000.0,282589000.0,283695000.0,349836000.0,302245000.0,272069000.0,452668000.0,641256000.0
PETRORECÔNCAVO S.A.,03.342.704/0001-30,,,,,,,,,787841.0,1040604.0,2975939.0
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,24.230.275/0001-80,,,,,,,,,900952.0,1271260.0,1492205.0
POMIFRUTAS S/A,86.550.951/0001-50,49316.0,44202.0,58606.0,37352.0,45510.0,,,,,,
POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,86.550.951/0001-50,,,,,,44730.0,5216.0,9545.0,12742.0,15696.0,5713.0
POSITIVO TECNOLOGIA S.A.,81.243.735/0001-48,2195474.0,2566533.0,2331559.0,1843191.0,1746015.0,1913608.0,1951337.0,1915308.0,2192173.0,3365487.0,4993235.0
PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,,,,,204112.0,236502.0,327237.0,348612.0,242213.0,433141.0,813494.0
PRIO S.A.,10.629.105/0001-68,,,,,,,,1644346.0,1904185.0,4396003.0,6363475.0
PRODUTORES ENERGET.DE MANSO S.A.- PROMAN,02.291.077/0001-93,,,,,,,,,,7242.0,8514.0
PROFARMA DISTRIB PROD FARMACEUTICOS S.A.,45.453.214/0001-51,3802677.0,3470310.0,3449124.0,3465143.0,4084669.0,4100711.0,4271127.0,4801292.0,5481341.0,6413199.0,7816218.0
QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.,11.992.680/0001-93,920674.0,1199534.0,1493014.0,1730159.0,1964404.0,2075289.0,1932124.0,2003010.0,2025951.0,2096548.0,1951408.0
QUALITY SOFTWARE S.A.,35.791.391/0001-94,,,,63876143.0,68186234.0,90493494.0,119473557.0,128656222.0,129180974.0,145117126.0,64077336.0
RAIA DROGASIL S.A.,61.585.865/0001-51,5380728.0,6232919.0,,8897849.0,11256565.0,13212505.0,14801445.0,17565600.0,20066840.0,24127002.0,29067380.0
RANDON S.A. IMPLEMENTOS E PARTICIPACOES,89.086.144/0001-16,3501921.0,4253328.0,3778753.0,3099402.0,2623976.0,2936758.0,4262602.0,5092365.0,5363035.0,9057457.0,11152417.0
RAÍZEN S.A.,33.453.598/0001-23,,,,,,,,,100941193.0,89415311.0,191269874.0
RENOVA ENERGIA S.A. - EM RECUPERAÇÃO JUDICIAL,08.534.605/0001-74,115639.0,226011.0,302867.0,409830.0,483137.0,734098.0,709795.0,98190.0,70497.0,93812.0,206403.0
RESTOQUE COMÉRCIO E CONFECÇÕES DE ROUPAS S.A.,49.669.856/0001-43,,,765717.0,1188743.0,1125829.0,1249816.0,1244145.0,,,,
RNI NEGÓCIOS IMOBILIÁRIOS S.A.,67.010.660/0001-24,798696.0,753544.0,714750.0,557327.0,385984.0,289715.0,182606.0,319768.0,316765.0,473400.0,667091.0
ROMI S.A.,56.720.428/0001-63,,,,,,,743462.0,765506.0,973150.0,1383499.0,1592302.0
ROSSI RESIDENCIAL S.A.,61.065.751/0001-80,2714588.0,2132780.0,1617041.0,1226141.0,538002.0,326028.0,,,,,
ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL,61.065.751/0001-80,,,,,,,148724.0,60789.0,76159.0,59416.0,-37403.0
RUMO MALHA NORTE S.A.,24.962.466/0001-36,1540684.0,,,,,,,,,,
RUMO S.A.,02.387.241/0001-60,3568578.0,3641426.0,3666224.0,4148816.0,4311713.0,5946349.0,6584936.0,7087840.0,6966159.0,7439632.0,9841508.0
SAFIRA HOLDING S.A.,13.522.948/0001-59,,,,,,,,,,999284.0,671499.0
SANTOS BRASIL PARTICIPACOES S.A.,02.762.121/0001-04,1293169.0,1377354.0,1003545.0,964320.0,834101.0,824052.0,921515.0,972594.0,929563.0,1534229.0,1931841.0
SAO MARTINHO S.A.,51.466.860/0001-56,1366990.0,1635955.0,1533675.0,1916044.0,2338730.0,2609519.0,3435700.0,3360362.0,3693860.0,4305083.0,5719953.0
